CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST04154,46.0,Female,6,41.06,3126.33,One year,Fiber optic,Electronic check,No,3,Yes,No,Yes
CUST04155,56.0,Female,2,79.3,2286.58,Month-to-month,Fiber optic,Mailed check,No,4,No,Yes,No
CUST04156,56.0,Female,10,95.59,12085.32,Two year,Fiber optic,Mailed check,No,2,No,No,No
CUST04157,18.0,Male,4,84.48,4526.66,Two year,DSL,Electronic check,No,0,No,No,No
CUST04158,34.0,Male,4,43.44,2192.11,One year,DSL,Bank transfer,No,4,No,No,No
CUST04159,58.0,Female,1,93.16,1378.58,Month-to-month,DSL,Credit card,No,0,No,Yes,No
CUST04160,47.0,Female,10,45.69,5700.84,Two year,DSL,Mailed check,No,1,Yes,No,No
CUST04161,30.0,Female,9,37.52,4321.66,Two year,No,Mailed check,No,2,Yes,No,No
CUST04162,38.0,Male,1,89.07,1738.58,Two year,Fiber optic,Credit card,No,0,Yes,No,No
CUST04163,36.0,Male,3,104.28,4416.08,Month-to-month,Fiber optic,Bank transfer,No,3,No,No,No
CUST04164,36.0,Male,3,68.15,3075.37,One year,Fiber optic,Credit card,No,2,Yes,No,No
CUST04165,42.0,Female,3,73.14,3299.33,One year,No,Electronic check,No,2,No,No,No
CUST04166,39.0,Female,5,50.27,3302.94,Month-to-month,No,Electronic check,No,1,No,Yes,No
CUST04167,48.0,Female,1,69.46,998.06,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,Yes
CUST04168,34.0,Male,5,33.2,2218.82,One year,Fiber optic,Mailed check,No,1,No,No,Yes
CUST04169,40.0,Female,6,115.58,8922.33,Two year,DSL,Mailed check,No,1,No,No,No
CUST04170,49.0,Male,10,100.04,12256.62,Two year,DSL,Bank transfer,No,1,Yes,Yes,No
CUST04171,27.0,Female,9,86.8,10398.64,Month-to-month,DSL,Bank transfer,No,2,Yes,No,No
CUST04172,27.0,Male,2,73.82,2145.75,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,Yes
CUST04173,53.0,Female,10,99.22,12688.63,Month-to-month,No,Electronic check,No,2,Yes,No,Yes
CUST04174,25.0,Female,7,69.48,6280.4,Two year,No,Bank transfer,No,0,No,Yes,Yes
CUST04175,69.0,Male,1,50.0,728.56,Month-to-month,Fiber optic,Mailed check,Yes,2,Yes,Yes,No
CUST04176,37.0,Female,10,36.04,4382.86,One year,Fiber optic,Credit card,No,1,Yes,No,No
CUST04177,49.0,Male,7,84.76,7788.04,One year,Fiber optic,Credit card,No,0,Yes,No,Yes
CUST04178,67.0,Female,10,112.94,13972.63,Two year,DSL,Credit card,Yes,0,Yes,No,No
CUST04179,31.0,Female,4,35.36,1827.41,Month-to-month,No,Electronic check,No,3,No,Yes,Yes
CUST04180,67.0,Female,1,38.0,894.02,One year,DSL,Bank transfer,Yes,1,No,Yes,No
CUST04181,45.0,Male,6,63.36,4947.12,Two year,Fiber optic,Mailed check,No,2,No,Yes,No
CUST04182,63.0,Female,1,100.69,1341.56,One year,DSL,Electronic check,Yes,1,Yes,Yes,No
CUST04183,69.0,Male,5,49.39,3197.42,Month-to-month,No,Bank transfer,Yes,4,Yes,Yes,No
CUST04184,41.0,Female,9,45.39,5239.34,Month-to-month,Fiber optic,Bank transfer,No,3,No,No,No
CUST04185,32.0,Female,2,82.0,2346.37,Two year,Fiber optic,Credit card,No,3,No,Yes,No
CUST04186,39.0,Male,8,73.56,7157.05,Month-to-month,DSL,Credit card,No,1,Yes,Yes,Yes
CUST04187,47.0,Female,2,26.02,777.67,One year,Fiber optic,Mailed check,No,2,No,No,Yes
CUST04188,21.0,Female,10,28.15,3438.94,One year,Fiber optic,Mailed check,No,2,Yes,No,Yes
CUST04189,30.0,Male,2,84.3,2681.65,Two year,DSL,Credit card,No,1,Yes,Yes,No
CUST04190,40.0,Male,4,66.51,3712.29,Month-to-month,No,Credit card,No,2,No,Yes,No
CUST04191,25.0,Female,6,117.1,8596.94,One year,No,Bank transfer,No,3,No,No,No
CUST04192,35.0,Male,7,87.85,7748.14,Month-to-month,Fiber optic,Mailed check,No,3,Yes,No,Yes
CUST04193,29.0,Male,10,21.01,2637.82,Month-to-month,DSL,Bank transfer,No,1,Yes,Yes,No
CUST04194,48.0,Female,6,68.1,5383.5,Month-to-month,No,Mailed check,No,3,No,Yes,Yes
CUST04195,31.0,Male,8,61.44,6159.77,Two year,DSL,Mailed check,No,0,No,No,No
CUST04196,51.0,Male,4,30.67,1599.91,Two year,DSL,Electronic check,No,1,No,No,No
CUST04197,35.0,Female,9,112.32,13457.41,Month-to-month,DSL,Credit card,No,2,Yes,No,Yes
CUST04198,51.0,Male,10,100.5,12206.78,Month-to-month,DSL,Electronic check,No,0,No,Yes,No
CUST04199,28.0,Male,2,43.01,1543.18,One year,Fiber optic,Mailed check,No,1,No,Yes,Yes
CUST04200,58.0,Female,5,45.6,2805.55,One year,DSL,Bank transfer,No,1,No,Yes,No
CUST04201,29.0,Female,4,23.2,1210.38,One year,Fiber optic,Mailed check,No,1,Yes,No,Yes
CUST04202,66.0,Male,3,49.67,2107.53,Two year,Fiber optic,Electronic check,Yes,2,Yes,Yes,Yes
CUST04203,32.0,Female,1,78.46,1143.66,Two year,Fiber optic,Credit card,No,3,Yes,Yes,Yes
CUST04204,48.0,Male,6,62.08,4623.92,Month-to-month,Fiber optic,Bank transfer,No,3,Yes,No,No
CUST04205,66.0,Male,4,116.93,6059.25,Month-to-month,No,Mailed check,Yes,3,Yes,Yes,No
CUST04206,46.0,Male,3,25.61,1221.82,One year,Fiber optic,Mailed check,No,2,No,Yes,Yes
CUST04207,,Male,7,79.14,7057.81,Two year,DSL,Credit card,No,0,Yes,No,No
CUST04208,35.0,Female,8,105.83,10924.4,Month-to-month,Fiber optic,Mailed check,No,2,No,No,Yes
CUST04209,49.0,Female,8,68.07,7130.14,One year,DSL,Mailed check,No,2,Yes,No,No
CUST04210,39.0,Male,2,20.3,673.24,Month-to-month,DSL,Credit card,No,1,Yes,Yes,Yes
CUST04211,55.0,Female,2,44.28,1442.13,Two year,No,Electronic check,No,1,Yes,Yes,Yes
CUST04212,34.0,Male,4,52.38,2760.75,One year,DSL,Electronic check,No,3,No,Yes,Yes
CUST04213,40.0,Male,4,116.6,5856.7,Month-to-month,Fiber optic,Electronic check,No,1,Yes,Yes,Yes
CUST04214,41.0,Female,9,111.18,12463.15,Month-to-month,DSL,Electronic check,No,3,No,No,No
CUST04215,67.0,Female,1,114.92,1759.8,Month-to-month,No,Bank transfer,Yes,1,No,Yes,Yes
CUST04216,25.0,Male,0,102.58,256.35,Two year,DSL,Bank transfer,No,3,Yes,No,Yes
CUST04217,58.0,Female,7,55.16,4703.46,One year,DSL,Credit card,No,2,No,Yes,No
CUST04218,23.0,Male,2,110.59,3903.05,One year,Fiber optic,Credit card,No,1,No,No,No
CUST04219,,Female,0,118.17,1315.39,Month-to-month,Fiber optic,Credit card,No,3,Yes,No,No
CUST04220,61.0,Female,0,55.01,85.52,Month-to-month,Fiber optic,Bank transfer,Yes,2,No,Yes,No
CUST04221,46.0,Male,10,46.06,5660.96,Month-to-month,Fiber optic,Mailed check,No,3,Yes,Yes,No
CUST04222,45.0,Female,1,74.69,1085.58,Month-to-month,DSL,Bank transfer,No,0,Yes,No,No
CUST04223,28.0,Female,5,38.72,2481.7,Month-to-month,Fiber optic,Electronic check,No,0,No,No,No
CUST04224,18.0,Male,5,23.26,1471.07,Month-to-month,Fiber optic,Electronic check,No,5,No,Yes,No
CUST04225,60.0,Male,2,114.58,4056.63,Month-to-month,Fiber optic,Mailed check,Yes,2,No,No,No
CUST04226,36.0,Male,3,112.57,4269.32,One year,DSL,Credit card,No,2,No,Yes,No
CUST04227,26.0,Male,1,36.27,555.96,Two year,Fiber optic,Bank transfer,No,4,Yes,Yes,No
CUST04228,44.0,Male,1,60.77,843.97,Month-to-month,No,Mailed check,No,1,Yes,Yes,Yes
CUST04229,51.0,Male,6,103.1,8638.16,One year,Fiber optic,Mailed check,No,1,No,Yes,No
CUST04230,61.0,Female,0,86.1,955.93,Month-to-month,DSL,Bank transfer,Yes,2,Yes,No,No
CUST04231,21.0,Male,6,59.48,4810.92,Month-to-month,Fiber optic,Mailed check,No,3,No,No,No
CUST04232,53.0,Male,0,94.42,536.84,Two year,Fiber optic,Credit card,No,2,Yes,No,No
CUST04233,35.0,Male,5,109.7,6921.19,Month-to-month,DSL,Bank transfer,No,2,No,No,No
CUST04234,32.0,Female,2,112.62,3089.89,Month-to-month,Fiber optic,Bank transfer,No,3,No,No,No
CUST04235,68.0,Male,7,57.88,5201.87,Month-to-month,Fiber optic,Mailed check,Yes,0,No,No,Yes
CUST04236,30.0,Male,5,37.36,2594.67,Month-to-month,DSL,Credit card,No,1,No,Yes,Yes
CUST04237,36.0,Female,10,111.28,13788.93,One year,DSL,Credit card,No,4,Yes,Yes,No
CUST04238,66.0,Female,1,29.26,480.41,Month-to-month,DSL,Electronic check,Yes,2,Yes,No,No
CUST04239,23.0,Male,7,92.17,8442.72,Month-to-month,DSL,Bank transfer,No,6,No,Yes,Yes
CUST04240,65.0,Female,4,34.05,1757.49,Two year,DSL,Electronic check,Yes,6,No,Yes,Yes
CUST04241,29.0,Female,7,58.94,5388.67,Month-to-month,DSL,Credit card,No,2,Yes,No,No
CUST04242,68.0,Male,7,61.16,5459.05,Month-to-month,DSL,Credit card,Yes,1,No,Yes,No
CUST04243,54.0,Male,5,35.88,2202.24,Two year,No,Electronic check,No,2,Yes,Yes,No
CUST04244,34.0,Male,1,112.27,1956.83,Month-to-month,Fiber optic,Bank transfer,No,3,No,Yes,Yes
CUST04245,40.0,Female,7,20.27,1927.98,Two year,Fiber optic,Electronic check,No,0,No,Yes,No
CUST04246,43.0,Male,10,109.38,13587.65,Two year,No,Credit card,No,2,Yes,Yes,No
CUST04247,46.0,Female,5,108.38,6996.05,Month-to-month,DSL,Credit card,No,5,Yes,Yes,No
CUST04248,50.0,Male,5,51.7,3191.2,Month-to-month,Fiber optic,Mailed check,No,0,Yes,No,Yes
CUST04249,44.0,Female,7,90.43,8298.36,Month-to-month,DSL,Mailed check,No,4,Yes,Yes,No
CUST04250,42.0,Male,0,45.28,468.27,Two year,No,Electronic check,No,3,No,No,No
CUST04251,27.0,Female,1,95.88,1618.66,Month-to-month,DSL,Mailed check,No,3,No,Yes,No
CUST04252,64.0,Male,8,76.11,7583.81,One year,DSL,Credit card,Yes,1,Yes,Yes,No
CUST04253,40.0,Male,10,50.02,6578.77,Two year,DSL,Bank transfer,No,2,Yes,No,No
CUST04254,38.0,Male,7,60.02,5593.61,Two year,No,Bank transfer,No,2,No,Yes,Yes
CUST04255,38.0,Female,6,88.99,7051.46,Two year,DSL,Electronic check,No,1,No,No,No
CUST04256,60.0,Female,6,110.61,8446.27,One year,DSL,Mailed check,Yes,0,No,Yes,No
CUST04257,30.0,Male,4,33.07,1700.75,Two year,DSL,Electronic check,No,3,Yes,No,No
CUST04258,54.0,Female,1,77.14,1610.16,Month-to-month,No,Mailed check,No,2,Yes,No,No
CUST04259,50.0,Male,10,45.37,5750.18,One year,Fiber optic,Bank transfer,No,5,No,Yes,No
CUST04260,41.0,Female,5,100.14,6682.0,One year,Fiber optic,Mailed check,No,2,Yes,Yes,Yes
CUST04261,61.0,Male,9,27.02,2967.09,Month-to-month,Fiber optic,Mailed check,Yes,0,No,No,No
CUST04262,28.0,Female,2,88.9,2723.37,Month-to-month,Fiber optic,Electronic check,No,1,No,No,No
CUST04263,34.0,Female,3,37.49,1726.42,One year,DSL,Bank transfer,No,1,Yes,Yes,No
CUST04264,21.0,Female,9,79.64,,Month-to-month,Fiber optic,Mailed check,No,1,No,Yes,Yes
CUST04265,64.0,Female,10,103.57,12653.51,Month-to-month,No,Bank transfer,Yes,3,Yes,Yes,No
CUST04266,42.0,Female,1,,1904.74,Month-to-month,Fiber optic,Mailed check,No,0,No,No,Yes
CUST04267,47.0,Male,1,95.29,1834.51,Two year,No,Bank transfer,No,2,No,Yes,No
CUST04268,26.0,Female,7,71.78,6804.27,Month-to-month,Fiber optic,Mailed check,No,3,Yes,No,Yes
CUST04269,38.0,Female,7,109.07,10172.27,Two year,Fiber optic,Credit card,No,2,No,No,No
CUST04270,37.0,Female,9,78.81,9427.09,Month-to-month,Fiber optic,Bank transfer,No,1,No,Yes,No
CUST04271,36.0,Female,5,111.75,7996.87,Month-to-month,Fiber optic,Credit card,No,2,No,No,No
CUST04272,36.0,Male,4,74.65,3843.17,Month-to-month,DSL,Credit card,No,1,No,No,No
CUST04273,29.0,Female,7,70.6,6564.31,One year,DSL,Credit card,No,0,No,No,No
CUST04274,54.0,Female,3,42.24,1809.38,Two year,Fiber optic,Mailed check,No,1,No,Yes,No
CUST04275,59.0,Male,10,74.48,9187.9,One year,DSL,Bank transfer,No,2,No,No,No
CUST04276,34.0,Male,3,34.06,1333.23,One year,DSL,Mailed check,No,1,Yes,Yes,No
CUST04277,54.0,Female,4,106.97,5336.94,Month-to-month,No,Mailed check,No,2,No,Yes,No
CUST04278,65.0,Male,0,87.59,854.09,One year,No,Bank transfer,Yes,2,Yes,No,No
CUST04279,56.0,Female,0,119.36,545.42,Month-to-month,Fiber optic,Electronic check,No,2,No,Yes,Yes
CUST04280,45.0,Female,1,29.21,655.08,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST04281,58.0,Male,7,44.07,4040.84,Two year,DSL,Credit card,No,1,No,Yes,No
CUST04282,52.0,Female,6,107.72,8661.76,Two year,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST04283,64.0,Male,9,59.53,6679.77,Month-to-month,Fiber optic,Electronic check,Yes,1,No,Yes,No
CUST04284,65.0,Male,8,66.63,6798.27,Two year,Fiber optic,Credit card,Yes,5,Yes,No,Yes
CUST04285,35.0,Female,4,106.07,5678.51,One year,No,Mailed check,No,0,No,Yes,No
CUST04286,31.0,Female,1,72.18,1125.47,Month-to-month,DSL,Bank transfer,No,3,No,Yes,No
CUST04287,52.0,Male,6,39.35,3232.9,Month-to-month,DSL,Credit card,No,1,No,Yes,No
CUST04288,61.0,Female,7,109.2,10029.25,Two year,Fiber optic,Electronic check,Yes,4,No,No,No
CUST04289,58.0,Male,6,23.11,1696.55,One year,Fiber optic,Mailed check,No,4,No,Yes,No
CUST04290,24.0,Male,6,109.54,8984.37,Month-to-month,DSL,Bank transfer,No,2,No,Yes,No
CUST04291,58.0,Male,4,25.05,1256.67,One year,No,Credit card,No,3,No,No,No
CUST04292,30.0,Male,1,86.58,1510.01,One year,No,Credit card,No,3,Yes,Yes,Yes
CUST04293,35.0,Female,5,27.17,1828.1,Month-to-month,No,Bank transfer,No,4,Yes,No,No
CUST04294,54.0,Female,3,90.62,3360.57,One year,No,Electronic check,No,3,No,Yes,No
CUST04295,30.0,Female,9,23.4,2718.66,Month-to-month,No,Credit card,No,3,Yes,Yes,No
CUST04296,53.0,Female,1,104.25,2111.76,One year,No,Electronic check,No,5,Yes,Yes,No
CUST04297,48.0,Female,8,66.59,6937.2,Two year,Fiber optic,Electronic check,No,0,No,No,No
CUST04298,19.0,Female,6,29.35,2195.33,Two year,DSL,Bank transfer,No,2,Yes,No,No
CUST04299,33.0,Male,5,90.68,5786.57,One year,DSL,Credit card,No,1,No,No,No
CUST04300,26.0,Female,4,68.93,3565.14,Two year,DSL,Mailed check,No,3,No,Yes,No
CUST04301,26.0,Male,2,39.09,1390.07,Two year,Fiber optic,Bank transfer,No,3,No,No,No
CUST04302,55.0,Male,9,21.57,2367.15,Month-to-month,No,Bank transfer,No,2,Yes,No,No
CUST04303,28.0,Male,9,61.8,7027.67,Two year,Fiber optic,Electronic check,No,3,No,No,Yes
CUST04304,39.0,Female,3,28.56,1330.43,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST04305,50.0,Male,2,29.42,984.51,Month-to-month,DSL,Bank transfer,No,6,No,No,No
CUST04306,53.0,Female,10,46.73,6077.09,One year,DSL,Electronic check,No,6,No,No,No
CUST04307,62.0,Male,7,83.05,7947.49,Month-to-month,Fiber optic,Credit card,Yes,1,Yes,No,Yes
CUST04308,40.0,Female,2,72.99,2135.68,Month-to-month,DSL,Electronic check,No,5,No,No,Yes
CUST04309,62.0,Female,6,26.9,2055.33,One year,DSL,Mailed check,Yes,1,No,Yes,Yes
CUST04310,62.0,Female,6,116.84,8568.72,Month-to-month,Fiber optic,Mailed check,Yes,0,No,No,No
CUST04311,51.0,Female,6,108.72,8115.97,Two year,Fiber optic,Electronic check,No,2,Yes,No,No
CUST04312,26.0,Female,6,45.92,3636.04,Month-to-month,DSL,Credit card,No,1,No,Yes,No
CUST04313,41.0,Male,1,32.23,474.89,Two year,Fiber optic,Mailed check,No,4,Yes,No,No
CUST04314,25.0,Female,9,114.24,13377.43,Month-to-month,Fiber optic,Mailed check,No,1,No,No,No
CUST04315,24.0,Female,2,66.11,1679.83,One year,DSL,Credit card,No,1,Yes,Yes,Yes
CUST04316,53.0,Male,9,51.12,5718.0,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,Yes,Yes
CUST04317,35.0,Female,8,69.04,7225.03,One year,Fiber optic,Mailed check,No,1,No,No,No
CUST04318,20.0,Female,2,97.27,2705.13,Month-to-month,DSL,Electronic check,No,5,Yes,Yes,Yes
CUST04319,45.0,Female,1,36.84,774.24,Month-to-month,No,Credit card,No,2,No,No,No
CUST04320,23.0,Female,8,96.75,10444.6,Month-to-month,Fiber optic,Mailed check,No,0,No,Yes,Yes
CUST04321,61.0,Female,9,94.94,11180.89,One year,Fiber optic,Bank transfer,Yes,0,No,No,No
CUST04322,61.0,Male,8,73.93,7449.2,Two year,No,Mailed check,Yes,1,Yes,Yes,No
CUST04323,38.0,Female,3,106.58,4999.3,Month-to-month,No,Bank transfer,No,4,Yes,Yes,No
CUST04324,45.0,Male,8,33.21,3240.07,One year,DSL,Mailed check,No,4,Yes,Yes,No
CUST04325,57.0,Female,2,79.55,2623.17,One year,No,Mailed check,No,3,No,No,No
CUST04326,18.0,Male,6,64.93,4756.55,Month-to-month,No,Electronic check,No,0,No,Yes,No
CUST04327,53.0,Male,6,62.23,4662.28,Month-to-month,DSL,Credit card,No,1,No,No,No
CUST04328,38.0,Male,10,45.26,5968.14,Month-to-month,Fiber optic,Credit card,No,5,No,No,No
CUST04329,60.0,Female,7,,5091.74,Month-to-month,DSL,Electronic check,Yes,1,Yes,Yes,No
CUST04330,52.0,Female,9,30.82,3637.55,Month-to-month,Fiber optic,Credit card,No,0,Yes,No,Yes
CUST04331,30.0,Male,3,45.16,1857.74,Month-to-month,Fiber optic,Credit card,No,1,Yes,No,Yes
CUST04332,66.0,Female,2,47.2,1616.14,Month-to-month,Fiber optic,Credit card,Yes,2,Yes,No,Yes
CUST04333,27.0,Female,2,92.07,3279.52,Two year,No,Mailed check,No,0,Yes,No,No
CUST04334,61.0,Male,4,24.86,1337.24,Two year,No,Mailed check,Yes,1,Yes,No,No
CUST04335,64.0,Female,10,85.12,10823.25,One year,No,Bank transfer,Yes,2,Yes,No,No
CUST04336,27.0,Male,0,42.14,333.54,One year,DSL,Bank transfer,No,6,Yes,Yes,No
CUST04337,63.0,Female,9,28.19,3362.59,Month-to-month,DSL,Credit card,Yes,3,No,No,Yes
CUST04338,30.0,Male,2,50.08,1393.44,Month-to-month,No,Credit card,No,2,No,No,Yes
CUST04339,54.0,Female,5,42.45,2874.87,Month-to-month,DSL,Credit card,No,0,Yes,Yes,No
CUST04340,55.0,Female,2,75.2,2148.61,One year,Fiber optic,Electronic check,No,3,Yes,Yes,No
CUST04341,41.0,Male,4,55.74,2864.27,Two year,No,Mailed check,No,1,Yes,Yes,No
CUST04342,19.0,Male,8,116.6,11419.12,Month-to-month,DSL,Credit card,No,1,No,No,No
CUST04343,39.0,Female,1,116.35,2306.97,Month-to-month,DSL,Credit card,No,2,Yes,Yes,No
CUST04344,34.0,Male,10,64.37,8413.35,One year,Fiber optic,Mailed check,No,3,Yes,No,No
CUST04345,53.0,Male,1,99.51,1678.27,Two year,DSL,Bank transfer,No,1,Yes,Yes,No
CUST04346,31.0,Male,5,21.33,1430.8,Month-to-month,Fiber optic,Credit card,No,0,Yes,No,No
CUST04347,27.0,Male,5,74.78,5089.79,Month-to-month,DSL,Credit card,No,3,Yes,No,No
CUST04348,52.0,Male,10,94.33,11844.18,Two year,DSL,Credit card,No,0,Yes,Yes,No
CUST04349,42.0,Female,10,41.69,5458.76,Month-to-month,No,Credit card,No,2,No,No,No
CUST04350,20.0,Male,7,26.12,2324.43,One year,Fiber optic,Mailed check,No,3,No,Yes,Yes
CUST04351,64.0,Male,10,35.59,4355.33,Two year,Fiber optic,Mailed check,Yes,3,No,No,No
CUST04352,55.0,Male,1,64.18,936.02,Two year,DSL,Mailed check,No,4,No,Yes,No
CUST04353,34.0,Male,8,70.64,7544.31,Month-to-month,Fiber optic,Bank transfer,No,3,No,No,No
CUST04354,29.0,Female,1,58.09,1386.5,Month-to-month,No,Credit card,No,3,No,Yes,No
CUST04355,69.0,Male,0,64.0,267.41,Month-to-month,Fiber optic,Bank transfer,Yes,1,Yes,Yes,No
CUST04356,41.0,Female,9,67.02,7411.05,One year,Fiber optic,Bank transfer,No,0,No,Yes,No
CUST04357,46.0,Female,1,96.94,1774.42,One year,DSL,Mailed check,No,1,Yes,No,Yes
CUST04358,60.0,Male,6,30.52,2466.16,Two year,Fiber optic,Credit card,Yes,0,No,No,No
CUST04359,42.0,Male,7,96.9,8889.26,Month-to-month,No,Credit card,No,1,Yes,Yes,No
CUST04360,53.0,Female,4,88.86,,One year,No,Bank transfer,No,1,No,No,No
CUST04361,43.0,Female,5,94.17,6591.48,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,Yes
CUST04362,55.0,Female,0,93.45,986.71,Month-to-month,No,Electronic check,No,2,No,Yes,No
CUST04363,18.0,Male,5,67.06,4490.23,Month-to-month,DSL,Credit card,No,4,No,Yes,No
CUST04364,37.0,Female,7,41.14,3645.01,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,Yes
CUST04365,45.0,Male,2,73.66,2410.09,Two year,DSL,Bank transfer,No,6,No,No,No
CUST04366,33.0,Female,10,115.8,14571.07,Month-to-month,Fiber optic,Bank transfer,No,0,No,No,No
CUST04367,64.0,Female,0,78.85,328.43,Month-to-month,DSL,Mailed check,Yes,1,No,Yes,No
CUST04368,34.0,Male,10,21.1,2588.44,Month-to-month,No,Bank transfer,No,2,Yes,Yes,No
CUST04369,57.0,Male,3,25.97,1111.69,Month-to-month,Fiber optic,Bank transfer,No,5,Yes,No,No
CUST04370,45.0,Female,0,119.29,899.06,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,No
CUST04371,29.0,Male,7,27.19,2481.27,Two year,Fiber optic,Electronic check,No,8,Yes,No,No
CUST04372,44.0,Male,4,24.6,1236.94,Two year,Fiber optic,Electronic check,No,2,No,Yes,No
CUST04373,59.0,Female,0,55.3,402.02,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,Yes
CUST04374,64.0,Male,7,116.93,10155.67,One year,DSL,Bank transfer,Yes,0,No,Yes,No
CUST04375,47.0,Male,8,51.87,5410.09,Month-to-month,Fiber optic,Credit card,No,6,No,Yes,No
CUST04376,58.0,Female,9,60.99,6935.98,Month-to-month,DSL,Electronic check,No,1,No,Yes,No
CUST04377,51.0,Female,1,83.41,1863.1,One year,Fiber optic,Mailed check,No,2,No,No,No
CUST04378,54.0,Male,8,22.41,2365.62,Month-to-month,Fiber optic,Mailed check,No,3,Yes,Yes,Yes
CUST04379,,Male,7,109.78,10206.05,Month-to-month,Fiber optic,Bank transfer,No,4,No,Yes,No
CUST04380,24.0,Male,6,71.94,5806.14,Month-to-month,Fiber optic,Mailed check,No,2,No,No,No
CUST04381,49.0,Female,2,66.68,2078.11,Month-to-month,No,Electronic check,No,5,No,Yes,Yes
CUST04382,49.0,Female,1,106.07,1450.22,Month-to-month,Fiber optic,Credit card,No,0,Yes,Yes,Yes
CUST04383,42.0,Male,6,115.31,9249.06,Month-to-month,Fiber optic,Credit card,No,1,No,Yes,Yes
CUST04384,50.0,Male,4,62.34,3374.85,Month-to-month,Fiber optic,Electronic check,No,2,No,Yes,Yes
CUST04385,24.0,Male,5,37.24,2463.99,One year,DSL,Mailed check,No,4,No,Yes,Yes
CUST04386,69.0,Female,3,101.57,4181.56,Month-to-month,DSL,Bank transfer,Yes,2,No,No,Yes
CUST04387,29.0,Female,1,60.33,1400.85,Month-to-month,Fiber optic,Credit card,No,2,No,No,No
CUST04388,33.0,Male,8,113.55,11325.93,Month-to-month,Fiber optic,Electronic check,No,0,Yes,Yes,Yes
CUST04389,33.0,Male,2,114.99,3275.21,Two year,DSL,Electronic check,No,5,Yes,No,No
CUST04390,60.0,Male,6,31.48,2631.52,Month-to-month,No,Mailed check,Yes,1,No,Yes,No
CUST04391,53.0,Male,7,115.66,10861.83,Two year,Fiber optic,Bank transfer,No,2,No,No,No
CUST04392,30.0,Female,1,56.83,747.6,Month-to-month,No,Bank transfer,No,0,No,Yes,No
CUST04393,24.0,Male,5,84.63,6005.95,Two year,No,Mailed check,No,0,Yes,Yes,No
CUST04394,53.0,Male,10,23.48,2899.62,Month-to-month,DSL,Electronic check,No,2,No,Yes,No
CUST04395,64.0,Female,7,108.89,10101.21,Month-to-month,No,Mailed check,Yes,2,No,No,No
CUST04396,68.0,Male,6,84.16,6655.69,Month-to-month,DSL,Mailed check,Yes,0,No,No,Yes
CUST04397,26.0,Male,10,84.36,10705.7,One year,No,Mailed check,No,4,No,No,No
CUST04398,49.0,Male,2,110.22,3625.92,One year,Fiber optic,Electronic check,No,2,No,No,Yes
CUST04399,28.0,Male,0,70.83,232.25,Month-to-month,Fiber optic,Credit card,No,2,No,No,Yes
CUST04400,25.0,Male,5,61.05,3830.84,Month-to-month,Fiber optic,Electronic check,No,4,Yes,No,No
CUST04401,50.0,Male,7,106.61,9826.35,One year,Fiber optic,Credit card,No,3,No,Yes,Yes
CUST04402,40.0,Female,5,94.24,6049.87,Two year,Fiber optic,Credit card,No,1,No,Yes,No
CUST04403,42.0,Male,4,114.9,6861.08,Two year,No,Mailed check,No,1,No,No,Yes
CUST04404,25.0,Female,10,114.01,14361.46,One year,No,Bank transfer,No,3,Yes,Yes,Yes
CUST04405,62.0,Female,7,58.23,5021.03,Month-to-month,Fiber optic,Mailed check,Yes,1,No,Yes,No
CUST04406,39.0,Female,1,64.7,1329.19,Month-to-month,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST04407,21.0,Female,0,45.6,199.17,Two year,DSL,Bank transfer,No,2,Yes,No,Yes
CUST04408,57.0,Male,0,86.06,226.72,Two year,No,Bank transfer,No,1,Yes,No,Yes
CUST04409,20.0,Male,3,56.45,2351.2,Two year,Fiber optic,Electronic check,No,1,No,No,Yes
CUST04410,46.0,Male,5,98.61,7061.11,One year,No,Electronic check,No,0,No,Yes,No
CUST04411,58.0,Male,8,32.16,3265.07,Two year,Fiber optic,Mailed check,No,4,Yes,No,No
CUST04412,46.0,Female,0,31.64,152.53,Two year,DSL,Electronic check,No,1,No,Yes,No
CUST04413,51.0,Female,0,40.45,238.23,One year,DSL,Credit card,No,3,No,Yes,Yes
CUST04414,51.0,Female,4,28.43,1396.86,One year,DSL,Credit card,No,2,No,Yes,No
CUST04415,45.0,Male,9,82.0,9058.06,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,Yes
CUST04416,30.0,Female,4,34.74,2026.95,One year,DSL,Mailed check,No,3,Yes,Yes,No
